05,FONTE,TÍTULO,CATEGORIA,MUNICÍPIO,BAIRRO,REGIÃO - ZONA,LINK,OPERADOR,Coluna 1,Coluna 2
22/02/2025,X,"Para o desfile do Bloco Céu na Terra, a Rua Almirante Alexandrino está interditada na altura do Morro São Judas Tadeu.",Interdições programadas,Rio de Janeiro,Laranjeiras,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
22/02/2025,X,"Para a realização do megabloco, estão interditadas as Avenidas Almirante Barroso, Nilo Peçanha, Antônio Carlos e a Rua Primeiro de Março, e as Ruas da Assembleia, do Rosário e Buenos Aires.",Interdições programadas,Rio de Janeiro,Centro do Rio de Janeiro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
22/02/2025,App VIU,"A Avenida Ataulfo de Paiva está interditada, perto da rua Almirante Guilhem, em função de uma ocorrência policial, evite essa localidade.	",Operações policiais,Rio de Janeiro,Leblon,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,App VIU,"Muitos Tiros estão sendo ouvidos na Rua Ferreira Leite. Se for possível, afasta-se desse local para sua segurança.	",Tiroteio,Rio de Janeiro,Pilares,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,App VIU,"Tiros podem ser ouvidos Rua Guiraréia. Sugere-se evitar essa região, cautela ao transitar pelas proximidades, caso seja inevitável.        ",Tiroteio,Rio de Janeiro,Rocha Miranda,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,X,"Uma faixa da Avenida Brasil está ocupada, perto da Estrada do Quafa, em função de um capotamento, no sentido Zona Oeste, evite essa região.	",Acidente de Trânsito,Rio de Janeiro,Bangu,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,App VIU,"Operação policial em andamento na comunidade do Corte 8. Muitos tiros já foram escutados por residentes do local, evite essa região.	",Operações policiais,Rio de Janeiro,Duque de Caxias,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,App VIU,"Um grave acidente ocorreu em São Pedro da Aldeia, Próximo à Rodovia Amaral Peixoto, Bombeiros estão no local, evite essa via.        ",Acidente de Trânsito,São Pedro da Aldeia,São Pedro da Aldeia,Costa Azul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,X,"Uma gravíssima colisão envolvendo um carro e uma moto ocorreu na Rodovia Washington Luiz, autoridades competentes estão no local, evite essa localidade.	",Acidente de Trânsito,Duque de Caxias,Duque de Caxias,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,App VIU,"Motoristas afiram ter ocorrido um arrastão há pouco no Túnel Santa Bárbara, evite completamente essa via.	",Roubo a Transeunte,Rio de Janeiro,Laranjeiras,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,App VIU,"Há relatos de intenso tiroteio em Rocha Miranda, próximo ao UPA. Região com alto risco. Autoridades foram acionadas. Evite passar pelo local.	",Tiroteio,Rio de Janeiro,Rocha Miranda,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,X,"Na Avenida Brasil, próximo ao bairro de Campo Grande, um grave acidente ocorreu entre dois carros. Bombeiros já estão no local prestando socorro. Evite a região.	",Acidente de Trânsito,Rio de Janeiro,Campo Grande,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,X,"Houve um acidente envolvendo uma moto, paramédicos atendem a vítima no local, se possível, desvie sua rota para Avenida Brasil.	",Acidente de Trânsito,Rio de Janeiro,,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,App VIU,"Muitos Tiros estão sendo ouvidos na Rua Piracicaba. Se for possível, afasta-se desse local para sua segurança.	",Tiroteio,São João de Meriti,São João de Meriti,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,App VIU,Tiros registrados na Rua Delgado de Carvalho. O trânsito é lento e risco elevado. Evite transitar na área até que a situação seja normalizada.	,Tiroteio,Duque de Caxias,Duque de Caxias,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/02/2025,X,"Um incêndio em um imóvel ocupa uma faixa da Rua Basílio de Brito, no Cachambi. Atenção ao transitar pelo local e, se possível, evite a região.",Incêndios Acidentais e causados,Rio de Janeiro,Cachambi,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Gustavo,,
22/02/2025,X,"A Av. Presidente Vargas está interditada, na altura do Sambódromo, para ensaio técnico. Trânsito lento na região. Se possível, evite a via.",Interdições programadas,Rio de Janeiro,Centro do Rio de Janeiro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Gustavo,,
23/02/2025,X,"Neste domingo (23/02), para a realização do desfile do bloco, a Rua General Glicério (em Laranjeiras) será fechada das 10h às 14h.",Interdições programadas,Rio de Janeiro,Laranjeiras,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/02/2025,X,"Para a realização da partida, a CET-Rio elaborou um esquema especial de trânsito com interdições a partir das 11h30. A proibição de estacionamento no entorno começa às 10h. ",Interdições programadas,Rio de Janeiro,,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/02/2025,X,"A partir das 12h deste domingo (23/02), a Avenida Lúcio Costa será interditada próximo ao cruzamento com a Rua Gastão Formenti. Os bloqueios acontecem até às 18h. ",Interdições programadas,Rio de Janeiro,Barra da Tijuca,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/02/2025,X,"Neste domingo (23/02), a Av Pres. Vargas e a Rua Benedito Hipólito serão fechadas para ensaio no Sambódromo. Outras vias do entorno também serão interditadas. Os bloqueios começam as 14h. ",Interdições programadas,Rio de Janeiro,Centro do Rio de Janeiro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/02/2025,X,"Neste domingo (23/02), a Avenida Pasteur vai ser fechada no sentido Urca, para o desfile do bloco. As interdições acontecem das 15h às 20h.",Interdições programadas,Rio de Janeiro,Botafogo,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/02/2025,X,"Para a realização da partida, a CET-Rio elabou uma esquema especial de trânsito com interdições a partir das 16h. A proibição de estacionamento no entorno começa às 10h. ",Interdições programadas,Rio de Janeiro,Maracanã,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/02/2025,App Ott,"Disparos ouvidos no Morro do Fubá, Cascadura      ",Tiroteio,Rio de Janeiro,Cascadura,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/02/2025,App Ott,"Disparos ouvidos no Morro do Campinho, Zona Norte.",Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/02/2025,APP VIU,"Several shots were fired near Av. Eng. Píres Rebelo, Rio da Prata de Bangu. Avoid the area",Tiroteio,Rio de Janeiro,Bangu,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/02/2025,APP VIU,"Police presence on Av. Cesário de Melo, corner of Avenida Antares, in Santa Cruz. The operation is taking place without reports of shots fired so far. Avoid this area.",Tiroteio,Rio de Janeiro,Santa Cruz,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/02/2025,APP VIU,Residents of the Morro do Fubá region report gunshots being heard nearby. It is recommended to avoid the area due to possible instability and security risks.,Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/02/2025,APP VIU,"A police vehicle chased suspects after a robbery and arrested the individuals on Av. Dom Hélder Câmara, towards Del Castilho. It is recommended to avoid the area and use alternative routes.",Tiroteio,Rio de Janeiro,Cascadura,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/02/2025,APP VIU,"Residents report gunshots in the vicinity of the Tomás Coelho neighborhood, near the post office. Avoid the area.",Tiroteio,Rio de Janeiro,Tomás Coelho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/02/2025,APP VIU,Shots were heard near the Santo Agostinho neighborhood in Volta Redonda. Avoid the area.,Tiroteio,Rio de Janeiro,Volta Redonda,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
24/02/2025,APP VIU,"Residents report shots fired in Morro do Juramento, Vicente Carvalho. Avoid the area.",Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
24/02/2025,APP VIU,Residents report gunshots in the vicinity of the Jacaré Community. Avoid this area and choose other routes.,Tiroteio,Rio de Janeiro,Jacaré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
24/02/2025,APP VIU,"Acidente envolvendo três veículos na A. das Américas, ocupa pista central que está parcialmente interditada, no sentido Recreio, próximo ao BRT. Opte por outras rotas",Incêndios Acidentais e causados,Rio de Janeiro,Barra da Tijuca,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
24/02/2025,Whatsapp Só Fiel,"Houve um acidente na Avenida das Nações Unidas envolvendo um carro que bateu numa árvore, evite essa rota.	",Incêndios Acidentais e causados,Rio de Janeiro,Botafogo,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
24/02/2025,APP VIU,"Uma pequena Manifestação ocorre agora na Rua Marquês de Abrantes, e possível, evite essa rota.	",Atos programados (manifestações),Rio de Janeiro,Flamengo,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
24/02/2025,APP VIU,"Operação policial em andamento no Bairro de Quintino Bocauiva. Muitos tiros já foram escutados por residentes do local, evite essa região.	",Operações policiais,Rio de Janeiro,Quintino Bocaiúva,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
24/02/2025,Whatsapp Só Fiel,"Houve um acidente no Elevado Engenheiro Freyssinet envolvendo três carros ocupando uma faixa no sentido Lagoa, evite essa rota.	",Acidente de Trânsito,Rio de Janeiro,Rio Comprido,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
24/02/2025,APP VIU,"Operação policial em andamento no Jardim Gramacho. Muitos tiros já foram escutados por residentes do local, evite essa região.	",Operações policiais,Rio de Janeiro,Jardim Gramacho,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
24/02/2025,Chat OTT,"Operação policial em andamento no Barro Vermelho. Muitos tiros já foram escutados por residentes do local, evite essa região.	",Operações policiais,São Gonçalo,Barro Vermelho,Região Metropolitana do Rio de Janeiro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
24/02/2025,Whatsapp Só Fiel,"Muitos Tiros estão sendo ouvidos na Avenida dos italianos. Se for possível, afasta-se desse local para sua segurança.	",Tiroteio,Rio de Janeiro,Rocha Miranda,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
24/02/2025,Chat OTT,"Disparos foram ouvidos nas imediações da Rua da Passagem, entre Itanhangá e Rio das Pedras. Atenção ao transitar pelo local e, se possível, evite a região.",Tiroteio,Rio de Janeiro,Itanhangá,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Gustavo,,
24/02/2025,Chat OTT,"Moradores relatam intenso tiroteio nas imediações da Comunidade da Serrinha, em Madureira. Atenção ao transitar pelo local e, se possível, evite a região.",Tiroteio,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Gustavo,,
25/02/2025,Whatsapp Só Fiel,"Disparos foram ouvidos nas imediações da Comunidade Morro do Fubá, entre Campinho e Cascadura. Atenção ao transitar pelo local e, se possível, evite a região.",Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Gustavo,,
25/02/2025,Chat OTT,"Disparos foram ouvidos nas imediações da Estrada da Covanca, no Tanque. Atenção ao transitar pelo local e, se possível, evite a região.",Tiroteio,Rio de Janeiro,Tanque,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Gustavo,,
25/02/2025,X Fogo Cruzado,"Há operação policial nas localidades do Morro do Urubu e da Galinha, no Engenho da Rainha. ",Operações policiais,Rio de Janeiro,Engenho da Rainha,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
25/02/2025,X Fogo Cruzado,"Tiros no Complexo do Chapadão, em Costa Barros, na Zona Norte do Rio. ",Tiroteio,Rio de Janeiro,Costa Barros,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
25/02/2025,X Fogo Cruzado,"Tiros no Boogie Woogie, na Ilha do Governador.",Tiroteio,Rio de Janeiro,Ilha do Governador,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
25/02/2025,APP VIU,"Relatos indicam a ocorrência de arrastões e disparos efetuados na R. Adriano, Méier. Evite a região até que a situação se normalize",Roubo a Transeunte,Rio de Janeiro,Méier,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
25/02/2025,APP VIU,"Moradores relatam disparos nas imediações da Av. Amaro Cavalcanti, próximo ao Hospital Pasteur. Evite a região.",Tiroteio,Rio de Janeiro,Cavalcanti,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
25/02/2025,APP VIU,"Disparos foram registrados na comunidade João 23, localizada em Santa Cruz. Recomendamos que evite a área até que a situação seja regularizada.",Tiroteio,Rio de Janeiro,Santa Cruz,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
25/02/2025,APP VIU,"Disparos foram relatados nas imediações da Estr. da Boiúna, na Taquara. Se possível, evite esta localidade.",Tiroteio,Rio de Janeiro,Taquara,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
25/02/2025,X,O Túnel Rebouças no sentido Centro será fechado para o serviço de manutenção. O sentido Lagoa vai operar com uma faixa reversível. Entre às 23h30 até 05h de quarta-feira (26/02).,Interdições programadas,Rio de Janeiro,Rio Comprido,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
26/02/2025,APP VIU,"Conforme relatos recentes, há registros de arrastão na Avenida Brasil, altura de Coelho Neto, sentido Zona Oeste. Recomenda-se evitar a região até que a situação seja regularizada.",Roubo a Transeunte,Rio de Janeiro,Coelho Neto,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
26/02/2025,APP VIU,"Moradores relatam disparos as imediações da Rua Barão, Praça Seca. Evite a região.",Tiroteio,Rio de Janeiro,Praça Seca,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
26/02/2025,APP OTT,Moradores relatam disparos as imediações do Morro do Juramento. Evite a região,Tiroteio,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
26/02/2025,X,Tiros nas imediações do Posto 4. Evite os arredores desta área.,Tiroteio,Rio de Janeiro,Copacabana,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
26/02/2025,APP VIU,"Tiros relatados em Nova Iguaçu na Rua Lauriceia, 103 - Comendador Soares, Nova Iguaçu - Recomendado evitar a Via Light",Tiroteio,Nova Iguaçu,Comendador Soares,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
26/02/2025,APP VIU,"Incêndio na Avenida Brasil sentido Centro, evite a Via",Incêndios Acidentais e causados,Rio de Janeiro,,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
27/02/2025,X,"Sentido São Conrado está fechado para a manutenção do túnel, rota alternativa: Avenida Niemeyer",Interdição por ocorrência,Rio de Janeiro,Rocinha,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
27/02/2025,X,Túnel Antônio Rebouças fechado para manutenção,Interdições programadas,Rio de Janeiro,Lagoa,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
27/02/2025,app viU,"Tiros na Rua Catiri, Bangu, evite a Av. Brasil",Tiroteio,Rio de Janeiro,Bangu,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
27/02/2025,X COR,"Uma faixa do Elevado da Paulo de Frontin está ocupada, na altura da rua Joaquim Palhares, em função de uma ocorrência policial, no sentido Lagoa.",Operações policiais,Rio de Janeiro,Rio Comprido,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,TV Globo,"Operação policial no Morro do Macacos, Vila Isabel.",Operações policiais,Rio de Janeiro,Vila Isabel,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,Whatsapp,"Operação policial na Favela do Mandela, Manguinhos.",Operações policiais,Rio de Janeiro,Manguinhos,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,Whatsapp,"Operação policial na Comunidade Furquim Mendes, Vigário Geral.",Operações policiais,Centro,Centro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,X COR,"Duas faixas da rua Benedito Hipólito estão ocupadas, na altura do Sambódromo, em função de um caminhão enguiçado. ",Interdição por ocorrência,Centro,Centro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,Whatsapp,Disparos ouvidos na Estrada do Gabinal perto da Cidade de Deus. ,Tiroteio,Rio de Janeiro,Cidade de Deus,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,App OTT,"Várias motos cometendo roubos na altura do Hospital de Clínicas de Jacarepaguá, Zona Oeste.",Roubo a Transeunte,Rio de Janeiro,Jacarepaguá,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,Balanço Geral,"Operação policial no Conjunto do Ipase na Vila Kosmos, Penha Circular.",Operações policiais,Rio de Janeiro,Penha Circular,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,App OTT,"Disparos ouvidos em Brás de Pina, Zona Norte",Tiroteio,Rio de Janeiro,Brás de Pina,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,X Fogo Cruzado RJ,"Tiros nas imediações da Rua Roque Barbosa, em Bangu. ",Tiroteio,Rio de Janeiro,Bangu,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
27/02/2025,COR (Perfil X),Duas faixas da Avenida Presidente Vargas estão ocupadas na altura da Candelária em função de uma manifestação que se encaminha para o sentido Praça da Bandeira,Atos programados (manifestações),Rio de Janeiro,Candelária,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
